"","iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"3114","EC","Ecuador",1999,3.007,73.0061463414634,12286995,1598.83413018623,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3115","EC","Ecuador",2000,2.953,73.3920487804878,12533087,1462.32021017267,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3116","EC","Ecuador",2001,2.898,73.7380731707317,12780869,1914.44916617172,96.49345467,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3117","EC","Ecuador",2002,2.844,74.0408048780488,13030041,2191.0096061862,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3118","EC","Ecuador",2003,2.791,74.299243902439,13279806,2442.26903615911,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3119","EC","Ecuador",2004,2.739,74.5164146341463,13529091,2704.66515451777,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3120","EC","Ecuador",2005,2.69,74.6992926829268,13777131,3012.75243735434,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3121","EC","Ecuador",2006,2.644,74.8578292682927,14023503,3337.40036280521,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3122","EC","Ecuador",2007,2.599,75.0049512195122,14268397,3574.87789273035,95.62893477,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3123","EC","Ecuador",2008,2.557,75.1505853658537,14512402,4255.85199472837,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3124","EC","Ecuador",2009,2.517,75.3021951219512,14756424,4236.77755532099,96.84545951,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3125","EC","Ecuador",2010,2.479,75.4622926829268,15001072,4508.11222024666,98.85409733,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3126","EC","Ecuador",2011,2.443,75.6303902439025,15246481,5096.23958472778,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3127","EC","Ecuador",2012,NA,NA,15492264,5456.42935080373,NA,"ECU","Latin America & Caribbean (all income levels)","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"3128","EE","Estonia",1960,1.96,68.5777317073171,1215650,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3129","EE","Estonia",1961,1.97,68.8391951219512,1230050,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3130","EE","Estonia",1962,1.96,69.0655365853658,1245700,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3131","EE","Estonia",1963,1.94,69.2643658536585,1261350,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3132","EE","Estonia",1964,1.94,69.4392195121951,1277000,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3133","EE","Estonia",1965,1.93,69.5965121951219,1291050,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3134","EE","Estonia",1966,1.92,69.7390975609756,1304650,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3135","EE","Estonia",1967,1.95,69.8632682926829,1319350,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3136","EE","Estonia",1968,2.03,69.9672926829268,1334050,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3137","EE","Estonia",1969,2.11,70.0480975609756,1348740,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3138","EE","Estonia",1970,2.16,70.0985609756098,1362295,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3139","EE","Estonia",1971,2.18,70.1076341463415,1376955,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3140","EE","Estonia",1972,2.16,70.0723902439024,1392518,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3141","EE","Estonia",1973,2.13,69.9939268292683,1405951,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3142","EE","Estonia",1974,2.1,69.8793170731707,1418169,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3143","EE","Estonia",1975,2.08,69.7346341463415,1429352,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3144","EE","Estonia",1976,2.09,69.5699756097561,1439576,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3145","EE","Estonia",1977,2.08,69.4014390243903,1450211,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3146","EE","Estonia",1978,2.04,69.2441707317073,1460188,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3147","EE","Estonia",1979,2.009,69.1132682926829,1468333,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3148","EE","Estonia",1980,2.02,69.0330487804878,1477219,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3149","EE","Estonia",1981,2.07,68.9780487804878,1487666,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3150","EE","Estonia",1982,2.08,69.1268292682927,1498414,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3151","EE","Estonia",1983,2.16,69.3756097560976,1508745,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3152","EE","Estonia",1984,2.17,69.2780487804878,1518617,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3153","EE","Estonia",1985,2.12,69.3804878048781,1528781,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3154","EE","Estonia",1986,2.17,70.0853658536585,1540190,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3155","EE","Estonia",1987,2.26,70.6439024390244,1552221,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3156","EE","Estonia",1988,2.26,70.6975609756098,1561900,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3157","EE","Estonia",1989,2.21,70.0390243902439,1568131,NA,99.90449915,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3158","EE","Estonia",1990,2.04,69.4756097560976,1569174,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3159","EE","Estonia",1991,1.77,69.3731707317073,1561314,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3160","EE","Estonia",1992,1.69,68.8634146341464,1533091,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3161","EE","Estonia",1993,1.45,67.909756097561,1494128,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3162","EE","Estonia",1994,1.37,66.5,1462514,NA,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3163","EE","Estonia",1995,1.32,67.5439024390244,1436634,2629.01951137543,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3164","EE","Estonia",1996,1.335,69.6121951219512,1415594,3339.85937134862,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3165","EE","Estonia",1997,1.24,69.809756097561,1399535,3609.82613354783,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3166","EE","Estonia",1998,1.28,69.3585365853659,1386156,4035.56436064175,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3167","EE","Estonia",1999,1.32,70.0634146341463,1375654,4150.03372375791,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3168","EE","Estonia",2000,1.38,70.4170731707317,1369515,4143.93026865409,99.81336398,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3169","EE","Estonia",2001,1.34,70.2585365853659,1364101,4572.91227002064,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3170","EE","Estonia",2002,1.37,70.9048780487805,1358644,5386.39020000551,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3171","EE","Estonia",2003,1.37,71.3170731707317,1353557,7270.28343634295,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3172","EE","Estonia",2004,1.47,71.909756097561,1349290,8912.79392124365,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3173","EE","Estonia",2005,1.5,72.5682926829268,1346097,10330.2816588085,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3174","EE","Estonia",2006,1.55,72.6914634146341,1343547,12503.0946797909,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3175","EE","Estonia",2007,1.63,72.8146341463415,1341672,16392.7241261722,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3176","EE","Estonia",2008,1.65,73.7707317073171,1340675,17738.4822563099,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3177","EE","Estonia",2009,1.62,74.8243902439024,1340271,14263.9861435721,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3178","EE","Estonia",2010,1.63,75.4292682926829,1340161,14062.2328919711,99.84617,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3179","EE","Estonia",2011,1.52,76.1268292682927,1339928,16534.2205389643,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3180","EE","Estonia",2012,NA,NA,1339396,16316.4568960913,NA,"EST","Europe & Central Asia (all income levels)","Tallinn","24.7586","59.4392","High income: OECD","Not classified"
"3181","EG","Egypt, Arab Rep.",1960,6.65,45.9335609756098,27997745,148.020647566975,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3182","EG","Egypt, Arab Rep.",1961,6.623,46.3473658536585,28785879,150.561835526915,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3183","EG","Egypt, Arab Rep.",1962,6.584,46.7697073170732,29590639,135.290178883119,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3184","EG","Egypt, Arab Rep.",1963,6.534,47.2011219512195,30409962,136.812593710674,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3185","EG","Egypt, Arab Rep.",1964,6.475,47.6440731707317,31241836,153.054248004973,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3186","EG","Egypt, Arab Rep.",1965,6.406,48.0955609756098,32083955,159.320164695707,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3187","EG","Egypt, Arab Rep.",1966,6.327,48.5550975609756,32937066,162.112824785327,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3188","EG","Egypt, Arab Rep.",1967,6.238,49.0196341463415,33798820,165.069919424566,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3189","EG","Egypt, Arab Rep.",1968,6.141,49.4891463414634,34660399,176.256256601627,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3190","EG","Egypt, Arab Rep.",1969,6.04,49.9655853658537,35510567,193.231035282189,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3191","EG","Egypt, Arab Rep.",1970,5.94,50.4523902439025,36342268,211.392752216465,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3192","EG","Egypt, Arab Rep.",1971,5.846,50.954512195122,37152209,222.490229811986,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3193","EG","Egypt, Arab Rep.",1972,5.763,51.4764146341463,37945429,230.962232286003,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3194","EG","Egypt, Arab Rep.",1973,5.692,52.0190975609756,38733784,248.277460081014,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3195","EG","Egypt, Arab Rep.",1974,5.633,52.5810975609756,39533995,228.035818902452,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3196","EG","Egypt, Arab Rep.",1975,5.585,53.1604634146342,40359038,283.405303987476,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3197","EG","Egypt, Arab Rep.",1976,5.545,53.7532682926829,41212513,324.184967690805,38.1226441,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"3198","EG","Egypt, Arab Rep.",1977,5.507,54.3540975609756,42093668,347.701429214889,NA,"EGY","Middle East & North Africa (all income levels)","Cairo","31.2461","30.0982","Lower middle income","IBRD"
